ID,Fecha de Nacimiento,Edad,Estado Civil,Género,Numero de Hijos,Departamento,Posición,Pos-género,Salario Base Anual,C. desplazamiento,Horas Extras,€/h xtra,C. Objetivos,Salario total anual,Fecha de Contratación,Antigüedad,Antigüedad Binner,H.FormaciónXantigüedad,Rotaciones,Horas absentismo último año,Nivel de estudios,Teletrabajo,Performace,Engagement,Int.teletrabajo,Int.Nivel de estudios,Int. Posición-Gen,Int.Departamento,Int.Género,Int.Estado Civil
2833,1980-01-01,47,Casado,Mujer,3,Soporte y Mantenimiento,IT Soporte Interno,Administrativo,17000,0,29,290,0,17290,2013-03-07,8,>8,35.8,1,1,Máster,SI,19.2,0.2,0,3,7,8,0,1
2838,1974-12-14,59,Casado,Mujer,1,IT,Manager,Comercial,17000,976,39,388,1765,20129,2020-01-10,1,<2,60.5,0,1,Grado,NO,22.4,0.9,1,2,9,4,0,1
2839,1995-02-09,28,Soltero,Mujer,1,Soporte y Mantenimiento,IT Soporte Interno,Administrativo,17000,0,40,395,0,17395,2009-06-16,12,>8,23.5,1,2,Máster,NO,29.6,2.6,1,3,7,8,0,0
2843,1997-12-02,27,Soltero,Mujer,2,Producción,Manager,Administrativo,17000,0,27,274,0,17274,2011-04-22,10,>8,30.8,0,1,FP Superior,SI,48.1,5.4,0,1,7,9,0,0
2844,2003-12-02,23,Casado,Mujer,0,Soporte y Mantenimiento,Técnico de Soporte,Comercial,17000,962,37,374,1485,19821,2013-04-07,8,>8,38.7,0,1,Grado,NO,46.5,1.4,1,2,9,8,0,1
2847,1997-02-21,27,Casado,Mujer,1,Soporte y Mantenimiento,IT Soporte Interno,Operario,25000,1217,28,282,195,26694,2010-01-07,11,>8,34.1,0,2,Máster,NO,17,0.4,1,3,11,8,0,1
2850,1986-11-06,38,Soltero,Mujer,0,Recursos Humanos,Manager,Operario,25000,1220,33,325,1533,28078,2010-12-14,10,>8,23.8,1,4,Máster,NO,54.7,7.7,1,3,11,3,0,0
2852,1970-05-26,59,Viudo,Mujer,4,IT,Técnico de Soporte,Administrativo,17000,0,31,306,0,17306,2015-11-06,5,4-6,28.6,0,2,Grado,NO,42.7,2,1,2,7,4,0,3
2853,1974-12-29,51,Casado,Mujer,1,Producción,Manager,Comercial,17000,971,41,406,574,18951,2011-09-20,10,>8,39.8,1,2,Grado,NO,67.8,5.6,1,2,9,9,0,1
2857,1985-08-03,38,Soltero,Mujer,1,Comercial,Administrativo,Operario,25000,1291,31,306,2370,28967,2009-12-12,11,>8,35.1,0,4,Máster,NO,66.8,1.8,1,3,11,7,0,0
2858,1988-08-12,44,Soltero,Mujer,0,Soporte y Mantenimiento,Técnico de Soporte,Técnico Nivel A,28000,1384,28,418,0,29802,2018-05-12,3,2-4,51.2,2,0,Grado,NO,45.7,2,1,2,4,8,0,0
2860,1990-02-02,38,Casado,Mujer,1,Administración y Finanzas,Administrativo,Administrativo,17000,0,26,264,0,17264,2014-02-05,7,6-8,139.4,1,0,Máster,SI,20.8,0.9,0,3,7,5,0,1
2863,1990-11-10,31,Soltero,Mujer,0,Producción,Gerente,Técnico Nivel A,28000,1306,25,377,0,29683,2008-04-05,13,>8,37.7,3,0,Máster,NO,50.9,3.5,1,3,4,9,0,0
2866,1989-02-02,35,Soltero,Mujer,2,Comercial,Comercial,Comercial,17000,984,46,464,1771,20218,2010-04-04,11,>8,25.3,0,4,Grado,NO,55.4,2.2,1,2,9,7,0,0
2867,1994-06-08,30,Soltero,Mujer,0,Compras,Manager,Técnico Nivel B,31000,1407,39,588,0,32996,2010-12-06,10,>8,32.7,2,4,Máster,NO,55.4,1.4,1,3,6,6,0,0
2868,1963-05-23,58,Casado,Mujer,0,Producción,Operario,Comercial,17000,995,35,353,1554,19901,2007-05-07,14,>8,28.6,0,0,FP Medio,NO,30.8,4.3,1,0,9,9,0,1
2869,1966-05-01,56,Casado,Mujer,4,Comercial,Comercial,Administrativo,17000,0,30,302,0,17302,2008-10-11,13,>8,34.4,0,0,Grado,NO,55.2,1.1,1,2,7,7,0,1
2870,2004-08-02,28,Soltero,Mujer,0,Compras,Gerente,Operario,25000,1249,38,383,2478,29110,2019-01-28,2,<2,69.6,1,1,Grado,NO,51.5,2.5,1,2,11,6,0,0
2873,1984-07-04,43,Soltero,Mujer,0,Comercial,Comercial,Operario,25000,1267,32,319,870,27457,2013-11-03,7,6-8,135.4,1,4,Grado,NO,77.9,1.6,1,2,11,7,0,0
2874,2009-09-17,21,Casado,Mujer,0,Soporte y Mantenimiento,Técnico de Soporte,Administrativo,17000,0,37,365,0,17365,2017-03-29,4,2-4,50.8,1,0,Máster,NO,46.6,1.5,1,3,7,8,0,1
2876,1989-10-13,33,Soltero,Mujer,1,Comercial,Comercial,Técnico Nivel A,28000,1363,26,383,0,29746,2008-12-17,12,>8,30.6,2,1,Máster,NO,73.7,0.2,1,3,4,7,0,0
2881,2003-01-20,25,Casado,Mujer,1,Producción,Operario,Operario,25000,1279,31,315,1205,27799,2014-03-02,7,6-8,109.7,1,5,Máster,NO,35.7,3.9,1,3,11,9,0,1
2883,2005-05-12,26,Casado,Mujer,1,Soporte y Mantenimiento,IT Soporte Interno,Operario,25000,1225,30,304,2469,28997,2017-09-07,4,2-4,59.3,1,5,Grado,NO,62.9,0.9,1,2,11,8,0,1
2885,1997-07-17,32,Soltero,Mujer,0,Producción,Operario,Comercial,17000,968,32,319,1817,20104,2015-08-20,6,4-6,52.8,1,0,Grado,NO,38.1,2,1,2,9,9,0,0
2887,1959-12-31,63,Soltero,Mujer,0,Producción,Manager,Administrativo,17000,0,33,331,0,17331,2008-09-07,13,>8,35,0,0,Máster,NO,34.9,2.9,1,3,7,9,0,0
2888,1982-01-31,49,Casado,Mujer,0,Producción,Operario,IT Soporte Interno,16000,0,46,462,0,16462,2017-07-27,4,2-4,48.8,0,3,Grado,NO,53.4,3.6,1,2,5,9,0,1
2891,1991-04-27,34,Soltero,Mujer,1,Administración y Finanzas,Técnico Nivel B,Operario,25000,1278,28,277,2807,29363,2011-05-26,10,>8,39.3,2,1,Grado,NO,57.9,0.3,1,2,11,5,0,0
2892,2000-05-15,26,Soltero,Mujer,1,Investigación y Desarrollo,Técnico I+D,Administrativo,17000,0,30,300,0,17300,2012-07-19,9,>8,28.2,0,2,Grado,NO,19.6,2.8,1,2,7,2,0,0
2893,2003-10-28,22,Casado,Mujer,3,Soporte y Mantenimiento,Técnico de Soporte,Administrativo,17000,0,35,346,0,17346,2012-02-14,9,>8,22.2,0,1,Grado,SI,23.8,1.1,0,2,7,8,0,1
2894,2004-10-31,28,Casado,Mujer,0,Soporte y Mantenimiento,Técnico de Soporte,Comercial,17000,974,27,265,1327,19566,2018-08-27,3,2-4,66.3,0,1,Grado,NO,31.5,1.9,1,2,9,8,0,1
2895,1995-11-13,33,Soltero,Mujer,1,Producción,Operario,Técnico Nivel A,28000,1313,27,405,0,29718,2015-04-01,6,4-6,39.4,1,1,Máster,NO,36.2,4.1,1,3,4,9,0,0
2898,2003-03-08,27,Casado,Mujer,3,Soporte y Mantenimiento,Técnico de Soporte,Operario,25000,1258,40,399,468,27126,2016-07-23,5,4-6,26.9,0,2,Grado,NO,30.2,0.4,1,2,11,8,0,1
2900,1994-10-01,36,Soltero,Mujer,0,Soporte y Mantenimiento,Técnico Nivel C,Operario,25000,1230,33,334,2089,28653,2016-11-06,4,2-4,69.7,1,5,Grado,NO,44.2,0.6,1,2,11,8,0,0
2901,1990-02-15,43,Soltero,Mujer,0,Producción,Operario,Comercial,17000,972,47,467,724,19163,2019-07-01,2,<2,87.2,1,1,FP Superior,NO,31.2,3.5,1,1,9,9,0,0
2904,2006-09-28,25,Casado,Mujer,2,Recursos Humanos,Gerente,Operario,25000,1262,35,355,876,27493,2018-02-23,3,2-4,54.1,1,5,Máster,NO,33.3,5.4,1,3,11,3,0,1
2905,1999-02-25,28,Soltero,Mujer,2,Soporte y Mantenimiento,Técnico de Soporte,Administrativo,17000,0,34,343,0,17343,2013-01-12,8,>8,31.2,1,2,Máster,SI,26.3,1.5,0,3,7,8,0,0
2911,1999-03-03,25,Casado,Mujer,3,Producción,Gerente,Comercial,17000,988,31,315,1550,19853,2009-10-08,12,>8,29.2,1,1,FP Superior,NO,16.3,2.4,1,1,9,9,0,1
2912,1997-01-18,30,Soltero,Mujer,0,Comercial,Comercial,Administrativo,17000,0,36,357,0,17357,2012-08-17,9,>8,34.3,0,1,Máster,SI,67,0.9,0,3,7,7,0,0
2915,1979-04-22,43,Soltero,Mujer,2,Investigación y Desarrollo,Ingeniero I+D,Comercial,17000,980,43,429,1892,20300,2008-05-16,13,>8,24.7,0,1,Grado,NO,61.6,0,1,2,9,2,0,0
2916,1969-12-30,59,Soltero,Mujer,0,Soporte y Mantenimiento,Técnico Nivel B,Administrativo,17000,0,34,343,0,17343,2014-12-24,6,4-6,35.9,0,2,Máster,SI,42.5,2.4,0,3,7,8,0,0
2920,1992-12-17,37,Casado,Mujer,1,Compras,Administrativo,Comercial,17000,992,27,266,1416,19674,2016-05-11,5,4-6,36.5,1,5,FP Medio,NO,37.8,1.8,1,0,9,6,0,1
2923,1981-09-02,44,Soltero,Mujer,2,Comercial,Comercial,Administrativo,17000,0,30,301,0,17301,2011-09-05,10,>8,33.2,1,1,Máster,SI,63.3,2.2,0,3,7,7,0,0
2928,1996-06-19,26,Soltero,Mujer,0,Recursos Humanos,Manager,Administrativo,17000,0,32,317,0,17317,2008-11-03,12,>8,33.7,0,2,Grado,SI,20.7,7.2,0,2,7,3,0,0
2930,1995-08-07,32,Soltero,Mujer,0,Administración y Finanzas,Administrativo,Técnico Nivel C,17000,0,39,699,0,17699,2013-03-21,8,>8,36.6,3,0,Máster,NO,34.7,1.2,1,3,8,5,0,0
2931,2004-10-08,28,Casado,Mujer,1,Compras,Manager,Técnico Nivel B,31000,1495,34,503,0,32997,2018-08-15,3,2-4,48.6,2,4,Grado,NO,61.4,0.4,1,2,6,6,0,1
2934,2010-04-06,21,Soltero,Mujer,0,Producción,Operario,Administrativo,17000,0,28,281,0,17281,2017-01-16,4,2-4,61.8,0,2,Máster,NO,55.6,2.6,1,3,7,9,0,0
2936,1984-12-22,48,Soltero,Mujer,0,IT,Manager,Administrativo,17000,0,34,344,0,17344,2019-03-27,2,<2,87.3,0,0,Máster,SI,24.8,2.3,0,3,7,4,0,0
2937,1993-05-06,31,Soltero,Mujer,1,Producción,Operario,Administrativo,17000,0,30,296,0,17296,2010-03-09,11,>8,29.6,0,1,Grado,NO,31.8,3.2,1,2,7,9,0,0
2938,1984-01-21,48,Casado,Mujer,0,Comercial,Técnico Nivel B,Administrativo,17000,0,33,331,0,17331,2017-11-20,3,2-4,44.8,0,1,Grado,SI,65.6,1.3,0,2,7,7,0,1
2939,2004-10-22,21,Soltero,Mujer,0,Compras,Técnico Nivel A,Operario,25000,1259,31,309,491,27059,2012-04-13,9,>8,25.6,1,1,Grado,NO,17.2,1,1,2,11,6,0,0
2941,1977-01-19,51,Casado,Mujer,1,Compras,Técnico Nivel C,Administrativo,17000,0,36,359,0,17359,2014-06-11,7,6-8,105.1,0,2,FP Superior,NO,44.9,1.9,1,1,7,6,0,1
2945,1973-05-09,57,Viudo,Mujer,3,Comercial,Comercial,Técnico Nivel C,17000,0,40,713,0,17713,2016-07-30,5,4-6,39.4,0,1,FP Medio,NO,61.4,3,1,0,8,7,0,3
2946,1990-02-05,34,Soltero,Mujer,1,Administración y Finanzas,Administrativo,Técnico Nivel C,17000,0,44,783,0,17783,2010-04-22,11,>8,27.4,3,3,Máster,NO,29.6,3,1,3,8,5,0,0
2947,1970-04-08,57,Casado,Mujer,3,Comercial,Comercial,Administrativo,17000,0,33,333,0,17333,2013-05-07,8,>8,39.2,1,2,FP Superior,NO,68.9,1.1,1,1,7,7,0,1
2949,1979-07-18,46,Soltero,Mujer,1,Soporte y Mantenimiento,Técnico de Soporte,Administrativo,17000,0,36,357,0,17357,2011-06-24,10,>8,22.3,0,1,FP Superior,NO,51.2,1.9,1,1,7,8,0,0
2951,1988-12-10,44,Casado,Mujer,1,Producción,Operario,Comercial,17000,973,48,480,770,19223,2019-02-04,2,<2,61.4,1,4,Grado,NO,53.6,5,1,2,9,9,0,1
2952,1989-05-10,34,Soltero,Mujer,0,Producción,Operario,Operario,25000,1222,31,306,1627,28154,2008-12-19,12,>8,30.2,0,3,Máster,NO,73.9,2.9,1,3,11,9,0,0
2953,1993-06-07,29,Soltero,Mujer,0,Producción,Operario,Operario,25000,1253,27,271,996,27520,2008-05-28,13,>8,20.2,0,1,Máster,NO,14.5,5,1,3,11,9,0,0
2958,1965-12-20,60,Casado,Mujer,1,Comercial,Manager,Administrativo,17000,0,29,286,0,17286,2011-09-16,10,>8,23.3,0,2,Máster,NO,59.9,1.3,1,3,7,7,0,1
2961,2007-12-08,21,Soltero,Mujer,1,Marketing,Gerente,Operario,25000,1279,38,385,860,27523,2015-01-04,6,4-6,27.8,1,2,Grado,NO,67.5,1.6,1,2,11,1,0,0
2962,1969-11-03,53,Casado,Mujer,2,Producción,Operario,Técnico de Soporte,28000,1127,26,262,0,29389,2009-02-22,12,>8,26.4,0,4,FP Superior,NO,17.9,3.1,1,1,10,9,0,1
2965,2002-05-02,25,Casado,Mujer,1,Compras,Gerente,Técnico Nivel B,31000,1470,37,559,0,33029,2013-11-17,7,6-8,96.9,3,1,FP Superior,NO,22.1,0.4,1,1,6,6,0,1
2966,1979-08-28,43,Soltero,Mujer,1,Dirección,Manager,Operario,25000,1278,28,278,2400,28956,2009-01-18,12,>8,30.6,2,4,Máster,NO,62.8,1.5,1,3,11,0,0,0
2967,1992-02-20,32,Soltero,Mujer,1,Comercial,Comercial,Administrativo,17000,0,35,350,0,17350,2009-11-07,11,>8,26.5,0,2,Grado,NO,78,0.4,1,2,7,7,0,0
2973,1990-05-19,31,Soltero,Mujer,0,Comercial,Técnico Nivel B,Administrativo,17000,0,27,268,0,17268,2007-09-25,14,>8,25.9,1,1,FP Superior,NO,75.2,1.5,1,1,7,7,0,0
2975,1980-01-30,46,Soltero,Mujer,0,Soporte y Mantenimiento,Técnico de Soporte,Técnico Nivel C,17000,0,49,880,0,17880,2012-05-02,9,>8,26.8,4,1,Grado,SI,50.5,0.2,0,2,8,8,0,0
2976,2010-10-29,21,Soltero,Mujer,0,IT,Técnico de Soporte,Administrativo,17000,0,25,252,0,17252,2017-10-10,4,2-4,49.4,0,1,Máster,NO,55.5,0.7,1,3,7,4,0,0
2977,1993-10-05,38,Casado,Mujer,0,Marketing,Manager,Administrativo,17000,0,33,334,0,17334,2017-12-17,3,2-4,63,0,1,FP Superior,SI,43.4,1.7,0,1,7,1,0,1
2980,1994-08-14,30,Soltero,Mujer,0,IT,Técnico de Soporte,Técnico Nivel A,28000,1373,29,433,0,29805,2010-10-16,11,>8,21.5,2,1,Grado,NO,70.3,2,1,2,4,4,0,0
2981,2010-07-21,21,Casado,Mujer,1,Producción,Operario,Operario,25000,1232,35,354,770,27355,2017-05-12,4,2-4,53.5,2,5,Máster,NO,59.7,3.7,1,3,11,9,0,1
2982,1979-10-20,54,Soltero,Mujer,2,IT,Técnico de Soporte,Administrativo,17000,0,30,304,0,17304,2020-01-22,1,<2,66.9,1,0,Máster,NO,43.6,2,1,3,7,4,0,0
2983,1993-04-15,35,Casado,Mujer,1,Soporte y Mantenimiento,Técnico de Soporte,Administrativo,17000,0,27,271,0,17271,2014-07-26,7,6-8,117.2,1,0,FP Superior,SI,51.3,0.1,0,1,7,8,0,1
2986,1999-08-05,25,Soltero,Mujer,1,Comercial,Comercial,Operario,25000,1213,34,336,2369,28918,2010-09-23,11,>8,35.4,0,1,Grado,NO,65.9,1.8,1,2,11,7,0,0
2988,1981-03-29,51,Soltero,Mujer,0,Producción,Operario,Técnico Nivel B,31000,1479,39,579,0,33058,2018-08-30,3,2-4,63.5,3,0,FP Superior,NO,26.3,4,1,1,6,9,0,0
2992,1960-03-25,62,Divorciado,Mujer,0,Compras,Técnico Nivel C,Operario,25000,1220,26,258,1937,28414,2008-02-14,13,>8,25.2,0,3,Máster,NO,45.3,1.3,1,3,11,6,0,2
2993,1987-01-23,35,Casado,Mujer,1,Soporte y Mantenimiento,Técnico de Soporte,Comercial,17000,980,46,459,1134,19572,2007-09-26,14,>8,23.4,0,2,FP Medio,NO,17.4,0.2,1,0,9,8,0,1
2996,2007-04-19,24,Soltero,Mujer,0,Recursos Humanos,Técnico Nivel A,Técnico Nivel B,31000,1488,33,498,0,32986,2017-08-21,4,2-4,48.7,2,5,Grado,NO,33.4,3.8,1,2,6,3,0,0
2998,1978-06-25,44,Casado,Mujer,3,Comercial,Administrativo,Comercial,17000,975,47,474,753,19202,2008-10-14,13,>8,38.9,1,4,Grado,NO,67.2,1.5,1,2,9,7,0,1
3000,1981-10-03,42,Soltero,Mujer,0,Producción,Operario,Administrativo,17000,0,27,269,0,17269,2010-02-05,11,>8,25.5,1,1,Máster,NO,42.7,3.8,1,3,7,9,0,0
3003,2003-05-09,29,Casado,Mujer,1,Producción,Operario,Técnico Nivel A,28000,1357,28,425,0,29782,2018-06-07,3,2-4,69.9,0,0,Grado,NO,52.4,4.2,1,2,4,9,0,1
3018,1983-01-17,39,Casado,Mujer,1,Producción,Operario,Operario,25000,1268,40,395,1195,27858,2008-05-09,13,>8,21.2,1,3,Grado,NO,45.3,2.6,1,2,11,9,0,1
3019,1990-02-13,36,Soltero,Mujer,1,Compras,Técnico Nivel C,Técnico Nivel C,17000,0,26,472,0,17472,2011-11-23,9,>8,36.9,0,4,FP Medio,NO,44.7,1.5,1,0,8,6,0,0
3021,2000-09-05,32,Soltero,Mujer,0,Comercial,Comercial,Administrativo,17000,0,29,295,0,17295,2018-07-13,3,2-4,42.7,0,0,Grado,NO,70.1,1.3,1,2,7,7,0,0
3022,1976-08-05,45,Soltero,Mujer,0,Producción,Operario,Operario,25000,1269,27,274,2987,29531,2007-06-27,14,>8,32.4,0,1,Grado,NO,19.1,4.1,1,2,11,9,0,0
3024,2003-10-20,26,Soltero,Mujer,2,Comercial,Comercial,Administrativo,17000,0,28,282,0,17282,2016-02-09,5,4-6,42.4,1,1,FP Superior,NO,47,1.8,1,1,7,7,0,0
3031,1969-08-15,62,Casado,Mujer,3,Comercial,Comercial,Operario,25000,1270,32,323,1023,27617,2018-02-03,3,2-4,45.6,0,4,Grado,NO,78.9,1.7,1,2,11,7,0,1
3033,1994-02-10,35,Casado,Mujer,0,Comercial,Manager,Técnico Nivel A,28000,1388,25,381,0,29769,2015-05-02,6,4-6,45.1,1,1,Máster,NO,53.7,1.5,1,3,4,7,0,1
3034,2002-12-04,22,Soltero,Mujer,0,Comercial,Comercial,Administrativo,17000,0,31,309,0,17309,2011-05-08,10,>8,35.7,1,1,Máster,NO,72.6,1.2,1,3,7,7,0,0
3035,2009-09-14,22,Casado,Mujer,0,Comercial,Comercial,Técnico Nivel B,31000,1490,25,379,0,32868,2017-10-25,4,2-4,63,1,0,Grado,NO,74.8,2.5,1,2,6,7,0,1
3036,1988-10-04,39,Casado,Mujer,1,Administración y Finanzas,Administrativo,Técnico Nivel A,28000,1316,27,409,0,29726,2013-10-18,8,>8,30.9,0,0,Máster,NO,58.9,1.5,1,3,4,5,0,1
3042,1986-11-17,35,Soltero,Mujer,0,Recursos Humanos,Técnico Nivel A,Comercial,17000,963,35,354,949,19266,2008-05-08,13,>8,39.1,0,0,Grado,NO,65.8,2.5,1,2,9,3,0,0
3049,1979-12-28,45,Soltero,Mujer,0,Soporte y Mantenimiento,IT Soporte Interno,Operario,25000,1270,34,340,793,27403,2011-03-13,10,>8,20.6,1,3,Máster,NO,18,1.4,1,3,11,8,0,0
3050,2004-07-18,34,Casado,Mujer,3,IT,Operario,Manager,18000,0,28,0,0,18000,2017-04-26,4,2-4,70.1,0,3,Grado,NO,60.6,1.6,1,2,12,4,0,1
3050,1996-08-03,34,Casado,Mujer,3,IT,Operario,Manager,18000,0,28,0,0,18000,2009-05-12,12,>8,24.2,1,4,Grado,NO,28.1,0.8,1,2,12,4,0,1
3051,1987-04-06,39,Soltero,Mujer,0,Dirección,Manager,Operario,25000,1243,38,377,2783,29403,2012-09-01,9,>8,27,1,3,Máster,NO,41.8,2.3,1,3,11,0,0,0
3053,1998-12-20,24,Casado,Mujer,2,Compras,Director,Comercial,17000,986,37,374,1941,20301,2008-10-10,13,>8,32.1,1,4,FP Superior,NO,52.3,1.5,1,1,9,6,0,1
3054,1978-07-20,50,Soltero,Mujer,0,Producción,Operario,Técnico de Soporte,28000,1565,32,316,0,29881,2014-09-14,7,6-8,126.6,0,1,Máster,NO,32.1,3,1,3,10,9,0,0
3057,1989-06-12,36,Soltero,Mujer,0,Comercial,Comercial,Administrativo,17000,0,28,276,0,17276,2011-11-05,9,>8,26.4,1,2,Grado,NO,40.2,0.8,1,2,7,7,0,0
3061,1995-08-02,27,Casado,Mujer,0,Producción,Operario,Operario,25000,1236,36,357,1076,27669,2008-10-01,13,>8,40,2,5,Máster,NO,74.2,3.2,1,3,11,9,0,1
3063,1980-05-18,48,Casado,Mujer,0,Comercial,Comercial,Técnico Nivel A,28000,1318,28,416,0,29734,2014-11-14,6,4-6,31.7,2,1,Máster,NO,66.1,2,1,3,4,7,0,1
3065,1985-12-17,48,Viudo,Mujer,0,Comercial,Técnico Nivel B,Técnico de Soporte,28000,1349,35,354,0,29703,2019-12-18,1,<2,76.9,1,8,FP Superior,NO,60.9,1.1,1,1,10,7,0,3
3066,1959-11-14,64,Casado,Mujer,3,Producción,Operario,Técnico Nivel C,17000,0,35,637,0,17637,2009-11-04,11,>8,21.1,1,4,FP Medio,SI,34,2.7,0,0,8,9,0,1
3070,1983-02-11,42,Soltero,Mujer,1,Producción,Operario,Comercial,17000,993,41,415,1538,19945,2011-03-19,10,>8,39,0,5,Grado,NO,53.1,5.1,1,2,9,9,0,0
3073,1998-02-26,26,Soltero,Mujer,0,Investigación y Desarrollo,Ingeniero I+D,Operario,25000,1258,32,324,30,26611,2010-03-25,11,>8,26.7,1,2,Máster,NO,64.9,0.3,1,3,11,2,0,0
3078,1982-01-25,51,Viudo,Mujer,2,IT,Técnico Nivel A,Comercial,17000,968,43,426,1987,20381,2019-05-01,2,<2,79.1,0,4,FP Superior,NO,41.5,0.8,1,1,9,4,0,3
3080,2008-02-04,25,Casado,Mujer,0,Soporte y Mantenimiento,Técnico de Soporte,Operario,25000,1231,26,263,1254,27748,2019-06-18,2,<2,64.4,0,3,Máster,NO,52.9,2.9,1,3,11,8,0,1
3086,1970-09-17,54,Casado,Mujer,1,Administración y Finanzas,Administrativo,Técnico Nivel A,28000,1312,29,441,0,29753,2010-09-03,11,>8,23.1,1,1,Máster,NO,29.8,0.6,1,3,4,5,0,1
3088,1976-09-19,47,Divorciado,Mujer,1,Investigación y Desarrollo,Técnico I+D,IT Soporte Interno,16000,0,38,380,0,16380,2010-01-03,11,>8,35.5,1,5,Máster,NO,47.6,0.7,1,3,5,2,0,2
3090,1996-07-29,25,Soltero,Mujer,0,Producción,Manager,Operario,25000,1222,31,309,2636,29167,2007-12-18,13,>8,36.8,1,1,Grado,NO,43.6,4,1,2,11,9,0,0
3091,1985-03-03,43,Soltero,Mujer,1,Producción,Operario,Técnico Nivel B,31000,1414,33,495,0,32910,2014-01-06,7,6-8,135.3,2,1,FP Superior,NO,68.1,4.2,1,1,6,9,0,0
3099,1971-01-28,62,Casado,Mujer,5,IT,Técnico de Soporte,Técnico de Soporte,28000,1500,31,310,0,29811,2018-11-27,2,<2,60.2,1,5,FP Superior,NO,42.1,1,1,1,10,4,0,1
3101,1996-09-23,28,Soltero,Mujer,0,Producción,Operario,Administrativo,17000,0,38,375,0,17375,2010-09-26,11,>8,32.4,0,0,Grado,NO,45.6,3.9,1,2,7,9,0,0
3103,1967-12-29,63,Casado,Mujer,2,Producción,Operario,Comercial,17000,963,34,340,237,18540,2017-01-09,4,2-4,74.9,0,2,FP Superior,NO,18.2,4.1,1,1,9,9,0,1
3110,1982-02-02,44,Soltero,Mujer,0,IT,Gerente,Administrativo,17000,0,28,276,0,17276,2012-07-26,9,>8,38.2,1,2,Máster,NO,22.7,1.7,1,3,7,4,0,0
3111,1968-05-20,55,Divorciado,Mujer,1,Soporte y Mantenimiento,IT Soporte Interno,Técnico Nivel B,31000,1438,26,386,0,32824,2009-07-25,12,>8,26.5,2,3,FP Superior,NO,60.3,2.1,1,1,6,8,0,2
3116,1977-02-24,53,Casado,Mujer,1,Producción,Operario,Técnico de Soporte,28000,1180,36,360,0,29540,2016-04-25,5,4-6,24.7,1,2,Grado,SI,55.8,4.1,0,2,10,9,0,1
3119,1971-01-06,53,Soltero,Mujer,1,Producción,Operario,Operario,25000,1246,36,363,2148,28757,2009-12-27,11,>8,31.2,1,2,Máster,NO,50.9,3.7,1,3,11,9,0,0
3120,2006-03-20,26,Casado,Mujer,4,Soporte y Mantenimiento,Técnico de Soporte,Comercial,17000,979,25,251,324,18554,2018-05-19,3,2-4,58,1,0,Grado,NO,26.8,0.9,1,2,9,8,0,1
3121,1975-05-16,50,Casado,Mujer,1,Producción,Operario,Técnico Nivel C,17000,0,37,663,0,17663,2011-08-28,10,>8,39.7,3,2,FP Superior,SI,46,5.2,0,1,8,9,0,1
3125,1972-04-18,59,Divorciado,Mujer,1,Compras,Técnico Nivel C,IT Soporte Interno,16000,0,46,459,0,16459,2016-11-15,4,2-4,42.4,0,7,FP Superior,NO,18,2.1,1,1,5,6,0,2
3126,1973-01-04,58,Soltero,Mujer,0,Producción,Técnico Nivel C,Comercial,17000,990,35,350,894,19234,2016-08-27,5,4-6,42.8,0,3,FP Superior,NO,45.2,4.2,1,1,9,9,0,0
3127,2012-01-25,21,Casado,Mujer,0,Comercial,Comercial,Operario,25000,1298,39,389,9,26696,2019-08-17,2,<2,71.5,0,3,Grado,NO,64.6,2.3,1,2,11,7,0,1
3133,1978-03-06,48,Casado,Mujer,1,Producción,Operario,Operario,25000,1279,26,258,1078,27614,2011-10-18,10,>8,32.7,1,2,Máster,NO,18.3,5.2,1,3,11,9,0,1
3137,1985-09-02,36,Soltero,Mujer,0,Producción,Operario,Operario,25000,1225,33,330,407,26962,2007-08-24,14,>8,27.4,1,3,Grado,NO,61.9,5.7,1,2,11,9,0,0
3139,1969-12-12,60,Soltero,Mujer,1,IT,Técnico de Soporte,Técnico Nivel A,28000,1328,26,390,0,29718,2015-08-11,6,4-6,38.7,1,0,Grado,NO,28.2,3.7,1,2,4,4,0,0
3140,1998-09-20,34,Casado,Mujer,3,Soporte y Mantenimiento,Técnico de Soporte,Comercial,17000,996,37,367,1862,20226,2019-02-02,2,<2,65.7,1,0,FP Superior,NO,39.1,2.6,1,1,9,8,0,1
3144,1965-05-29,62,Casado,Mujer,0,Soporte y Mantenimiento,Técnico de Soporte,Técnico de Soporte,28000,1547,27,265,0,29812,2013-05-06,8,>8,27.7,1,7,FP Superior,NO,40.1,1.3,1,1,10,8,0,1
3154,1983-04-01,48,Soltero,Mujer,0,Producción,Operario,Técnico Nivel A,28000,1309,28,416,0,29724,2016-12-11,4,2-4,71.1,1,0,Grado,NO,48.2,2.9,1,2,4,9,0,0
3155,2007-09-09,25,Casado,Mujer,1,Soporte y Mantenimiento,Técnico de Soporte,Técnico Nivel A,28000,1374,29,433,0,29807,2018-08-14,3,2-4,44.6,1,1,Máster,NO,46.3,0.5,1,3,4,8,0,1
3156,1985-02-05,38,Soltero,Mujer,1,Soporte y Mantenimiento,IT Soporte Interno,Comercial,17000,997,27,272,380,18649,2009-05-30,12,>8,26.3,1,3,Grado,NO,17,0.8,1,2,9,8,0,0
